hours_01_01_11,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
16240.00,4,0,1,2,13.12,14.395,53,23.9994,23,250,273
16241.00,4,0,1,2,13.12,14.395,53,26.0027,16,501,517
16242.00,4,0,1,2,13.12,14.395,53,23.9994,17,448,465
16243.00,4,0,1,2,12.3,13.635,56,19.9995,17,302,319
16244.00,4,0,1,2,13.12,15.15,49,22.0028,7,249,256
16245.00,4,0,1,2,13.12,15.15,49,19.9995,5,121,126
16246.00,4,0,1,3,12.3,14.395,56,16.9979,4,56,60
16247.00,4,0,1,3,11.48,13.635,65,15.0013,3,37,40
16248.00,4,0,1,3,11.48,13.635,61,15.0013,1,14,15
16249.00,4,0,1,3,12.3,13.635,52,23.9994,1,11,12
16250.00,4,0,1,2,12.3,14.395,49,15.0013,1,5,6
16252.00,4,0,1,2,12.3,14.395,45,19.0012,1,9,10
16253.00,4,0,1,2,12.3,14.395,42,15.0013,0,35,35
16254.00,4,0,1,1,12.3,14.395,39,15.0013,2,122,124
16255.00,4,0,1,1,11.48,12.88,36,26.0027,12,411,423
16256.00,4,0,1,1,12.3,14.395,33,19.0012,16,652,668
16257.00,4,0,1,1,13.12,14.395,31,23.9994,22,253,275
16258.00,4,0,1,1,13.12,15.15,31,22.0028,13,148,161
16259.00,4,0,1,1,14.76,16.665,29,26.0027,16,155,171
16260.00,4,0,1,1,16.4,20.455,24,32.9975,33,202,235
16261.00,4,0,1,1,18.04,21.97,18,27.9993,33,195,228
16262.00,4,0,1,1,18.04,21.97,18,27.9993,33,149,182
16263.00,4,0,1,1,18.04,21.97,18,27.9993,32,201,233
16264.00,4,0,1,1,17.22,21.21,16,26.0027,18,321,339
16265.00,4,0,1,1,16.4,20.455,20,19.9995,36,556,592
16266.00,4,0,1,1,16.4,20.455,24,27.9993,16,491,507
16267.00,4,0,1,1,15.58,19.695,27,23.9994,14,359,373
16268.00,4,0,1,1,15.58,19.695,29,31.0009,10,235,245
16269.00,4,0,1,1,14.76,16.665,37,26.0027,11,222,233
16270.00,4,0,1,1,13.94,15.15,42,19.9995,14,147,161
16271.00,4,0,1,1,13.94,15.15,46,23.9994,5,82,87
16272.00,4,0,1,1,13.94,15.15,49,22.0028,9,46,55
16273.00,4,0,1,1,13.12,15.15,53,19.0012,3,17,20
16274.00,4,0,1,1,13.12,15.15,53,16.9979,1,11,12
16275.00,4,0,1,1,13.12,14.395,53,27.9993,3,6,9
16276.00,4,0,1,1,13.12,14.395,53,23.9994,0,14,14
16277.00,4,0,1,1,12.3,14.395,56,12.998,2,25,27
16278.00,4,0,1,1,10.66,13.635,65,7.0015,5,126,131
16279.00,4,0,1,1,10.66,13.635,65,8.9981,9,332,341
16280.00,4,0,1,1,13.12,15.91,57,11.0014,25,668,693
16281.00,4,0,1,1,13.94,15.15,53,27.9993,23,304,327
16282.00,4,0,1,1,14.76,16.665,50,22.0028,34,163,197
16283.00,4,0,1,1,16.4,20.455,47,19.9995,66,185,251
16284.00,4,0,1,1,18.04,21.97,41,22.0028,48,214,262
16285.00,4,0,1,1,18.86,22.725,38,19.9995,62,237,299
16286.00,4,0,1,1,18.86,22.725,38,12.998,67,207,274
16287.00,4,0,1,1,18.86,22.725,36,15.0013,78,278,356
16288.00,4,0,1,1,18.86,22.725,38,11.0014,57,377,434
16289.00,4,0,1,1,17.22,21.21,44,8.9981,61,593,654
16290.00,4,0,1,1,17.22,21.21,44,7.0015,46,450,496
16291.00,4,0,1,1,13.94,17.425,71,6.0032,30,331,361
16292.00,4,0,1,1,14.76,17.425,66,8.9981,20,235,255
16293.00,4,0,1,1,13.94,18.18,76,0,23,176,199
16294.00,4,0,1,1,13.94,17.425,71,7.0015,17,146,163
16295.00,4,0,1,1,13.12,16.665,81,6.0032,20,142,162
16296.00,4,0,0,1,13.12,16.665,76,6.0032,16,106,122
16297.00,4,0,0,1,12.3,15.91,81,6.0032,8,68,76
16298.00,4,0,0,1,13.12,17.425,81,0,2,42,44
16299.00,4,0,0,1,12.3,16.665,81,0,9,11,20
16300.00,4,0,0,1,10.66,13.635,87,7.0015,2,4,6
16301.00,4,0,0,1,11.48,15.91,87,0,1,9,10
16302.00,4,0,0,1,9.84,12.88,93,6.0032,5,11,16
16303.00,4,0,0,1,10.66,13.635,87,7.0015,14,57,71
16304.00,4,0,0,1,13.12,17.425,76,0,16,130,146
16305.00,4,0,0,1,14.76,17.425,66,12.998,43,216,259
16306.00,4,0,0,1,16.4,20.455,58,0,86,264,350
16307.00,4,0,0,1,16.4,20.455,58,7.0015,143,323,466
16308.00,4,0,0,1,19.68,23.485,48,0,258,348,606
16309.00,4,0,0,1,21.32,25,39,0,268,383,651
16310.00,4,0,0,1,22.14,25.76,37,0,280,347,627
16311.00,4,0,0,1,21.32,25,45,0,216,351,567
16312.00,4,0,0,1,22.14,25.76,37,0,227,378,605
16313.00,4,0,0,1,20.5,24.24,45,12.998,183,318,501
16314.00,4,0,0,1,18.04,21.97,54,8.9981,103,256,359
16315.00,4,0,0,1,18.86,22.725,51,6.0032,55,228,283
16316.00,4,0,0,1,18.04,21.97,54,0,39,153,192
16317.00,4,0,0,1,16.4,20.455,66,0,51,169,220
16318.00,4,0,0,1,15.58,19.695,71,6.0032,39,154,193
16319.00,4,0,0,1,14.76,18.18,71,7.0015,26,120,146
16320.00,4,0,0,1,13.94,17.425,81,6.0032,14,110,124
16321.00,4,0,0,1,13.94,17.425,76,6.0032,26,82,108
16322.00,4,0,0,1,13.12,16.665,87,7.0015,12,58,70
16323.00,4,0,0,1,13.94,18.18,81,0,9,39,48
16324.00,4,0,0,1,13.12,16.665,81,7.0015,5,6,11
16325.00,4,0,0,1,12.3,15.15,87,8.9981,0,12,12
16326.00,4,0,0,1,12.3,15.91,87,6.0032,3,16,19
16327.00,4,0,0,1,12.3,15.91,89,6.0032,12,56,68
16328.00,4,0,0,1,13.12,16.665,87,7.0015,32,87,119
16329.00,4,0,0,1,14.76,18.94,77,0,94,179,273
16330.00,4,0,0,1,16.4,20.455,69,7.0015,133,272,405
16331.00,4,0,0,1,18.86,22.725,59,8.9981,180,324,504
16332.00,4,0,0,1,20.5,24.24,48,6.0032,195,390,585
16333.00,4,0,0,1,22.14,25.76,45,7.0015,262,424,686
16334.00,4,0,0,1,24.6,31.06,33,11.0014,292,362,654
16335.00,4,0,0,1,22.96,26.515,37,15.0013,304,420,724
16336.00,4,0,0,1,22.14,25.76,42,15.0013,260,393,653
16337.00,4,0,0,1,22.14,25.76,45,11.0014,151,342,493
16338.00,4,0,0,1,21.32,25,45,8.9981,102,303,405
16339.00,4,0,0,1,19.68,23.485,55,8.9981,69,208,277
16340.00,4,0,0,1,18.04,21.97,62,11.0014,54,146,200
16341.00,4,0,0,1,18.04,21.97,67,15.0013,44,127,171
16342.00,4,0,0,1,17.22,21.21,71,12.998,21,113,134
16343.00,4,0,0,1,17.22,21.21,71,12.998,16,93,109
16344.00,4,1,0,1,17.22,21.21,71,7.0015,6,43,49
16345.00,4,1,0,1,16.4,20.455,76,11.0014,4,26,30
16346.00,4,1,0,1,16.4,20.455,76,8.9981,6,14,20
16347.00,4,1,0,1,16.4,20.455,76,8.9981,1,3,4
16348.00,4,1,0,1,16.4,20.455,76,6.0032,1,3,4
16349.00,4,1,0,1,15.58,19.695,87,0,1,23,24
16350.00,4,1,0,1,15.58,19.695,87,7.0015,7,64,71
16351.00,4,1,0,1,16.4,20.455,87,0,16,248,264
16352.00,4,1,0,1,17.22,21.21,82,11.0014,50,490,540
16353.00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397
16354.00,4,1,0,1,19.68,23.485,77,11.0014,82,184,266
16355.00,4,1,0,1,21.32,25,72,11.0014,112,255,367
16356.00,4,1,0,1,22.96,26.515,64,15.0013,105,314,419
16357.00,4,1,0,1,24.6,30.305,60,15.0013,108,312,420
16358.00,4,1,0,1,23.78,27.275,60,19.0012,134,310,444
16359.00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382
16360.00,4,1,0,1,22.96,26.515,64,11.0014,87,347,434
16361.00,4,1,0,1,22.96,26.515,64,19.0012,66,530,596
16362.00,4,1,0,1,21.32,25,72,8.9981,65,486,551
16363.00,4,1,0,1,22.14,25.76,73,19.0012,30,323,353
16364.00,4,1,0,2,21.32,25,77,19.0012,31,273,304
16365.00,4,1,0,3,22.14,25.76,73,15.0013,10,145,155
16366.00,4,1,0,1,21.32,25,77,16.9979,12,100,112
16367.00,4,1,0,2,22.14,25.76,77,15.0013,1,62,63
16368.00,4,0,1,2,21.32,25,83,19.0012,5,18,23
16369.00,4,0,1,3,18.04,21.97,88,43.0006,0,5,5
16370.00,4,0,1,3,14.76,15.91,87,30.0026,7,4,11
16371.00,4,0,1,3,14.76,16.665,87,23.9994,2,3,5
16372.00,4,0,1,2,14.76,16.665,81,26.0027,0,9,9
16373.00,4,0,1,2,13.94,15.91,87,19.0012,0,18,18
16374.00,4,0,1,3,13.12,14.395,81,31.0009,2,48,50
16375.00,4,0,1,3,13.12,15.15,87,16.9979,1,106,107
16376.00,4,0,1,3,13.12,15.15,87,16.9979,4,207,211
16377.00,4,0,1,3,13.12,15.15,81,22.0028,1,109,110
16378.00,4,0,1,3,12.3,13.635,75,26.0027,10,84,94
16379.00,4,0,1,1,13.12,15.15,70,16.9979,22,133,155
16380.00,4,0,1,1,13.94,15.91,61,19.0012,16,180,196
16381.00,4,0,1,1,13.94,15.91,53,16.9979,30,188,218
16382.00,4,0,1,1,15.58,19.695,46,26.0027,34,169,203
16383.00,4,0,1,1,16.4,20.455,40,19.9995,33,184,217
16384.00,4,0,1,1,15.58,19.695,40,19.9995,28,282,310
16385.00,4,0,1,1,13.94,15.15,49,23.9994,33,575,608
16386.00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559
16387.00,4,0,1,1,13.12,14.395,49,23.9994,12,344,356
16388.00,4,0,1,1,12.3,13.635,49,23.9994,12,211,223
16389.00,4,0,1,1,12.3,13.635,49,23.9994,9,178,187
16390.00,4,0,1,1,10.66,11.365,56,22.0028,15,120,135
16391.00,4,0,1,1,10.66,11.365,56,19.9995,6,78,84
16392.00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24
16393.00,4,0,1,1,9.84,10.605,60,19.9995,2,10,12
16394.00,4,0,1,1,9.84,10.605,60,19.9995,0,1,1
16395.00,4,0,1,1,9.84,11.365,65,15.0013,0,5,5
16396.00,4,0,1,1,9.02,11.365,69,12.998,0,6,6
16397.00,4,0,1,1,9.02,11.365,69,12.998,0,39,39
16398.00,4,0,1,1,9.84,11.365,65,12.998,4,142,146
16399.00,4,0,1,1,9.84,10.605,65,19.0012,10,405,415
16400.00,4,0,1,1,11.48,12.88,56,19.9995,27,664,691
16401.00,4,0,1,1,12.3,13.635,52,26.0027,22,310,332
16402.00,4,0,1,1,13.12,14.395,45,23.9994,18,153,171
16403.00,4,0,1,1,13.12,15.15,49,16.9979,25,126,151
16404.00,4,0,1,1,13.94,16.665,46,0,40,200,240
16405.00,4,0,1,1,14.76,16.665,43,16.9979,32,182,214
16406.00,4,0,1,1,14.76,17.425,43,8.9981,20,161,181
16407.00,4,0,1,1,14.76,16.665,43,19.0012,32,228,260
16408.00,4,0,1,1,13.94,17.425,46,7.0015,31,290,321
16409.00,4,0,1,1,13.12,15.91,49,12.998,19,564,583
16410.00,4,0,1,1,13.12,15.91,53,11.0014,24,543,567
16411.00,4,0,1,1,12.3,15.15,52,11.0014,28,368,396
16412.00,4,0,1,1,12.3,15.91,52,6.0032,15,252,267
16413.00,4,0,1,1,12.3,16.665,56,0,5,208,213
16414.00,4,0,1,1,11.48,15.91,61,0,6,167,173
16415.00,4,0,1,1,9.84,12.12,70,8.9981,9,78,87
16416.00,4,0,1,2,10.66,15.15,65,0,1,33,34
16417.00,4,0,1,2,10.66,13.635,65,7.0015,2,14,16
16418.00,4,0,1,2,10.66,12.88,70,11.0014,0,7,7
16419.00,4,0,1,2,10.66,14.395,70,6.0032,0,2,2
16420.00,4,0,1,2,11.48,14.395,65,8.9981,0,5,5
16421.00,4,0,1,2,12.3,14.395,61,15.0013,3,34,37
16422.00,4,0,1,2,12.3,14.395,65,16.9979,1,146,147
16423.00,4,0,1,2,12.3,14.395,65,12.998,7,403,410
16424.00,4,0,1,2,12.3,14.395,61,15.0013,21,625,646
16425.00,4,0,1,2,13.12,15.91,61,12.998,17,306,323
16426.00,4,0,1,2,13.12,16.665,66,8.9981,11,142,153
16427.00,4,0,1,2,13.94,16.665,61,8.9981,28,138,166
16428.00,4,0,1,2,14.76,18.18,62,7.0015,29,184,213
16429.00,4,0,1,2,15.58,19.695,54,7.0015,20,197,217
16430.00,4,0,1,2,15.58,19.695,54,11.0014,27,174,201
16431.00,4,0,1,2,15.58,19.695,58,11.0014,26,191,217
16432.00,4,0,1,2,14.76,17.425,57,12.998,24,318,342
16433.00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563
16434.00,4,0,1,2,14.76,17.425,57,12.998,10,563,573
16435.00,4,0,1,2,13.94,16.665,61,8.9981,11,375,386
16436.00,4,0,1,1,13.94,17.425,61,7.0015,23,262,285
16437.00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224
16438.00,4,0,1,2,13.12,15.91,66,11.0014,10,143,153
16439.00,4,0,1,2,13.12,15.91,61,11.0014,7,118,125
16440.00,4,0,1,2,13.12,16.665,66,7.0015,7,58,65
16441.00,4,0,1,2,12.3,15.91,65,6.0032,5,16,21
16442.00,4,0,1,2,12.3,15.15,70,11.0014,0,9,9
16443.00,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
16444.00,4,0,1,2,12.3,15.91,65,7.0015,0,5,5
16445.00,4,0,1,2,12.3,15.91,65,6.0032,2,34,36
16446.00,4,0,1,2,12.3,15.91,61,6.0032,4,126,130
16447.00,4,0,1,2,12.3,15.15,61,11.0014,5,362,367
16448.00,4,0,1,2,13.12,16.665,57,8.9981,17,694,711
16449.00,4,0,1,1,13.94,17.425,53,7.0015,21,330,351
16450.00,4,0,1,1,13.94,16.665,53,12.998,33,165,198
16451.00,4,0,1,1,15.58,19.695,43,15.0013,33,185,218
16452.00,4,0,1,1,16.4,20.455,43,19.0012,28,262,290
16453.00,4,0,1,1,17.22,21.21,38,12.998,52,226,278
16454.00,4,0,1,1,17.22,21.21,35,7.0015,47,204,251
16455.00,4,0,1,1,17.22,21.21,38,8.9981,30,237,267
16456.00,4,0,1,1,17.22,21.21,35,19.0012,33,350,383
16457.00,4,0,1,1,14.76,17.425,46,12.998,41,539,580
16458.00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505
16459.00,4,0,1,1,14.76,17.425,46,15.0013,26,306,332
16460.00,4,0,1,1,14.76,16.665,46,16.9979,20,207,227
16461.00,4,0,1,1,13.94,16.665,49,12.998,21,157,178
16462.00,4,0,1,1,13.12,15.15,53,16.9979,23,139,162
16463.00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128
16464.00,4,0,0,1,12.3,15.15,52,11.0014,11,95,106
16465.00,4,0,0,1,10.66,12.88,60,12.998,13,74,87
16466.00,4,0,0,1,10.66,12.88,65,12.998,8,41,49
16467.00,4,0,0,1,10.66,12.88,65,12.998,2,19,21
16468.00,4,0,0,1,9.84,11.365,70,12.998,1,6,7
16469.00,4,0,0,1,9.84,12.12,70,11.0014,1,10,11
16470.00,4,0,0,1,9.84,11.365,70,15.0013,0,21,21
16471.00,4,0,0,1,9.84,11.365,70,12.998,8,70,78
16472.00,4,0,0,1,10.66,12.88,65,15.0013,30,138,168
16473.00,4,0,0,1,13.94,15.91,49,15.0013,48,200,248
16474.00,4,0,0,1,14.76,16.665,46,16.9979,62,258,320
16475.00,4,0,0,1,15.58,19.695,43,12.998,80,343,423
16476.00,4,0,0,1,16.4,20.455,40,11.0014,117,359,476
16477.00,4,0,0,1,17.22,21.21,38,16.9979,179,346,525
16478.00,4,0,0,1,17.22,21.21,38,12.998,175,380,555
16479.00,4,0,0,1,17.22,21.21,35,19.9995,175,374,549
16480.00,4,0,0,1,16.4,20.455,40,15.0013,144,325,469
16481.00,4,0,0,1,15.58,19.695,40,11.0014,101,302,403
16482.00,4,0,0,1,14.76,18.18,50,7.0015,34,237,271
16483.00,4,0,0,1,13.94,17.425,53,6.0032,45,208,253
16484.00,4,0,0,2,13.94,17.425,66,6.0032,30,142,172
16485.00,4,0,0,2,13.12,16.665,57,7.0015,15,124,139
16486.00,4,0,0,2,13.12,16.665,57,7.0015,15,130,145
16487.00,4,0,0,2,12.3,15.91,70,7.0015,19,114,133
16488.00,4,0,0,2,12.3,15.15,70,11.0014,11,118,129
16489.00,4,0,0,1,12.3,14.395,70,12.998,14,81,95
16490.00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73
16491.00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46
16492.00,4,0,0,2,12.3,14.395,81,12.998,4,8,12
16493.00,4,0,0,1,11.48,14.395,81,8.9981,5,7,12
16494.00,4,0,0,1,11.48,13.635,81,11.0014,2,13,15
16495.00,4,0,0,1,11.48,13.635,81,12.998,3,39,42
16496.00,4,0,0,1,12.3,14.395,75,16.9979,19,100,119
16497.00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204
16498.00,4,0,0,1,13.94,15.15,66,19.9995,79,250,329
16499.00,4,0,0,1,15.58,19.695,62,19.0012,92,267,359
16500.00,4,0,0,1,16.4,20.455,62,19.0012,101,341,442
16501.00,4,0,0,1,16.4,20.455,62,22.0028,113,334,447
16502.00,4,0,0,1,16.4,20.455,62,19.9995,125,303,428
16503.00,4,0,0,1,17.22,21.21,54,19.0012,89,318,407
16504.00,4,0,0,2,16.4,20.455,62,22.0028,59,313,372
16505.00,4,0,0,2,15.58,19.695,66,16.9979,48,232,280
16506.00,4,0,0,1,14.76,17.425,66,15.0013,36,240,276
16507.00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210
16508.00,4,0,0,1,14.76,17.425,66,11.0014,9,120,129
16509.00,4,0,0,1,14.76,16.665,66,16.9979,17,93,110
16510.00,4,0,0,2,14.76,16.665,66,16.9979,8,66,74
16511.00,4,0,0,1,14.76,17.425,66,15.0013,6,53,59
16512.00,4,0,1,1,14.76,17.425,66,15.0013,5,22,27
16513.00,4,0,1,2,14.76,17.425,66,15.0013,0,19,19
16514.00,4,0,1,2,14.76,16.665,66,16.9979,0,5,5
16515.00,4,0,1,2,14.76,17.425,66,15.0013,0,2,2
16516.00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12
16517.00,4,0,1,2,14.76,17.425,66,15.0013,1,38,39
16518.00,4,0,1,2,14.76,16.665,66,16.9979,3,128,131
16519.00,4,0,1,2,14.76,16.665,66,19.9995,5,381,386
16520.00,4,0,1,2,14.76,16.665,66,19.9995,13,650,663
16521.00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278
16522.00,4,0,1,2,14.76,16.665,66,16.9979,33,106,139
16523.00,4,0,1,2,15.58,19.695,66,16.9979,33,164,197
16524.00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242
16525.00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
16526.00,4,0,1,1,18.04,21.97,54,16.9979,47,170,217
16527.00,4,0,1,1,18.04,21.97,54,12.998,44,213,257
16528.00,4,0,1,1,17.22,21.21,58,16.9979,55,325,380
16529.00,4,0,1,2,17.22,21.21,58,12.998,33,586,619
16530.00,4,0,1,2,16.4,20.455,58,16.9979,21,559,580
16531.00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406
16532.00,4,0,1,2,15.58,19.695,62,16.9979,7,252,259
16533.00,4,0,1,2,15.58,19.695,54,15.0013,15,188,203
16534.00,4,0,1,1,13.94,17.425,66,7.0015,7,106,113
16535.00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74
16800.00,4,0,0,1,10.66,15.15,81,0,9,99,108
16801.00,4,0,0,1,10.66,15.15,81,0,5,64,69
16802.00,4,0,0,2,10.66,15.15,81,0,3,47,50
16803.00,4,0,0,2,10.66,13.635,81,8.9981,1,14,15
16804.00,4,0,0,1,10.66,14.395,81,6.0032,0,5,5
16805.00,4,0,0,1,9.84,12.88,87,6.0032,1,12,13
16806.00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27
16807.00,4,0,0,2,9.84,12.12,87,8.9981,7,56,63
16808.00,4,0,0,2,9.84,12.12,87,8.9981,11,133,144
16809.00,4,0,0,2,10.66,12.12,93,16.9979,34,159,193
16810.00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256
16811.00,4,0,0,2,13.12,16.665,76,7.0015,74,318,392
16812.00,4,0,0,2,13.12,16.665,81,6.0032,119,327,446
16813.00,4,0,0,2,13.94,18.18,76,0,123,386,509
16814.00,4,0,0,2,14.76,18.94,71,0,110,369,479
16815.00,4,0,0,2,16.4,20.455,62,0,113,371,484
16816.00,4,0,0,2,15.58,19.695,66,0,89,354,443
16817.00,4,0,0,2,13.94,17.425,76,7.0015,50,270,320
16818.00,4,0,0,2,13.94,18.18,76,0,42,255,297
16819.00,4,0,0,2,13.12,17.425,81,0,30,219,249
16820.00,4,0,0,1,13.12,17.425,81,0,28,170,198
16821.00,4,0,0,2,12.3,16.665,87,0,23,135,158
16822.00,4,0,0,2,12.3,16.665,87,0,17,130,147
16823.00,4,0,0,2,13.12,17.425,81,0,10,116,126
16824.00,4,0,0,2,12.3,15.91,87,6.0032,9,108,117
16825.00,4,0,0,2,12.3,15.91,87,6.0032,10,84,94
16826.00,4,0,0,2,12.3,16.665,87,0,2,72,74
16827.00,4,0,0,2,10.66,15.15,93,0,4,21,25
16828.00,4,0,0,2,10.66,15.15,93,0,1,6,7
16829.00,4,0,0,2,10.66,15.15,93,0,1,7,8
16830.00,4,0,0,2,9.84,12.12,93,8.9981,1,15,16
16831.00,4,0,0,2,9.84,12.12,93,8.9981,5,26,31
16832.00,4,0,0,2,10.66,14.395,93,6.0032,12,81,93
16833.00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172
16834.00,4,0,0,2,12.3,16.665,87,0,63,230,293
16835.00,4,0,0,2,13.12,15.91,81,11.0014,81,274,355
16836.00,4,0,0,2,13.94,16.665,81,11.0014,111,409,520
16837.00,4,0,0,1,16.4,20.455,71,15.0013,84,347,431
16838.00,4,0,0,1,18.04,21.97,62,16.9979,142,331,473
16839.00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417
16840.00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443
16841.00,4,0,0,3,16.4,20.455,76,12.998,59,244,303
16842.00,4,0,0,2,18.04,21.97,72,7.0015,25,178,203
16843.00,4,0,0,2,16.4,20.455,82,12.998,16,158,174
16844.00,4,0,0,2,17.22,21.21,82,12.998,12,142,154
16845.00,4,0,0,2,18.04,21.97,77,15.0013,8,91,99
16846.00,4,0,0,2,18.04,21.97,77,12.998,11,85,96
16847.00,4,0,0,2,17.22,21.21,82,8.9981,7,44,51
16848.00,4,0,1,2,17.22,21.21,82,11.0014,3,18,21
16849.00,4,0,1,1,16.4,20.455,82,8.9981,2,11,13
16850.00,4,0,1,1,17.22,21.21,77,11.0014,1,9,10
16851.00,4,0,1,1,15.58,19.695,87,0,2,6,8
16852.00,4,0,1,1,14.76,18.94,93,0,1,4,5
16853.00,4,0,1,1,13.94,17.425,93,6.0032,0,38,38
16854.00,4,0,1,1,14.76,18.94,93,0,2,136,138
16855.00,4,0,1,2,13.94,18.18,93,0,9,387,396
16856.00,4,0,1,1,14.76,18.94,93,0,19,712,731
16857.00,4,0,1,1,16.4,20.455,87,6.0032,19,289,308
16858.00,4,0,1,1,18.04,21.97,77,8.9981,31,105,136
16859.00,4,0,1,1,19.68,23.485,77,8.9981,51,182,233
16860.00,4,0,1,1,21.32,25,68,11.0014,40,228,268
16861.00,4,0,1,1,23.78,27.275,56,6.0032,81,240,321
16862.00,4,0,1,1,24.6,31.06,53,0,51,209,260
16863.00,4,0,1,1,24.6,31.06,56,0,58,210,268
16864.00,4,0,1,1,24.6,31.06,53,8.9981,45,397,442
16865.00,4,0,1,1,21.32,25,63,7.0015,43,665,708
16866.00,4,0,1,1,20.5,24.24,68,6.0032,26,666,692
16867.00,4,0,1,1,20.5,24.24,68,6.0032,27,444,471
16868.00,4,0,1,2,18.86,22.725,77,0,16,284,300
16869.00,4,0,1,1,18.04,21.97,82,12.998,14,207,221
16870.00,4,0,1,1,17.22,21.21,82,7.0015,5,139,144
16871.00,4,0,1,1,17.22,21.21,82,7.0015,9,93,102
16872.00,4,0,1,1,17.22,21.21,88,7.0015,6,49,55
16873.00,4,0,1,1,17.22,21.21,82,7.0015,3,22,25
16874.00,4,0,1,1,17.22,21.21,88,6.0032,3,5,8
16875.00,4,0,1,2,16.4,20.455,87,8.9981,1,3,4
16876.00,4,0,1,2,16.4,20.455,87,8.9981,0,7,7
16877.00,4,0,1,2,18.04,21.97,88,0,1,45,46
16878.00,4,0,1,2,14.76,18.94,93,0,3,150,153
16879.00,4,0,1,1,17.22,21.21,88,8.9981,7,495,502
16880.00,4,0,1,2,18.04,21.97,88,11.0014,21,700,721
16881.00,4,0,1,1,18.86,22.725,82,7.0015,19,317,336
16882.00,4,0,1,1,18.86,22.725,82,12.998,26,130,156
16883.00,4,0,1,1,19.68,23.485,77,12.998,24,183,207
16884.00,4,0,1,1,21.32,25,68,12.998,39,273,312
16885.00,4,0,1,2,22.14,25.76,64,11.0014,39,233,272
16886.00,4,0,1,2,23.78,27.275,56,15.0013,39,231,270
16887.00,4,0,1,2,24.6,31.06,49,16.9979,56,244,300
16888.00,4,0,1,1,23.78,27.275,49,19.0012,44,391,435
16889.00,4,0,1,1,21.32,25,59,15.0013,43,700,743
16890.00,4,0,1,1,20.5,24.24,63,15.0013,38,693,731
16891.00,4,0,1,1,19.68,23.485,67,15.0013,46,414,460
16892.00,4,0,1,2,20.5,24.24,63,15.0013,34,272,306
16893.00,4,0,1,2,20.5,24.24,63,16.9979,28,252,280
16894.00,4,0,1,2,20.5,24.24,63,19.9995,26,155,181
16895.00,4,0,1,1,19.68,23.485,67,16.9979,5,91,96
16896.00,4,0,1,1,20.5,24.24,59,19.0012,6,31,37
16897.00,4,0,1,1,21.32,25,55,22.0028,0,11,11
16898.00,4,0,1,1,18.86,22.725,67,11.0014,2,7,9
16899.00,4,0,1,1,19.68,23.485,67,8.9981,0,7,7
16900.00,4,0,1,1,20.5,24.24,63,30.0026,1,9,10
16901.00,4,0,1,1,20.5,24.24,59,19.0012,1,48,49
16902.00,4,0,1,3,19.68,23.485,55,26.0027,5,119,124
16903.00,4,0,1,3,18.86,22.725,59,19.9995,9,389,398
16904.00,4,0,1,2,18.04,21.97,58,19.0012,22,737,759
16905.00,4,0,1,2,18.04,21.97,51,15.0013,26,362,388
16906.00,4,0,1,2,18.04,21.97,47,23.9994,14,127,141
16907.00,4,0,1,1,18.04,21.97,44,19.0012,11,161,172
16908.00,4,0,1,1,18.04,21.97,41,19.0012,24,208,232
16909.00,4,0,1,1,18.86,22.725,41,19.0012,14,200,214
16910.00,4,0,1,1,19.68,23.485,33,32.9975,39,179,218
16911.00,4,0,1,1,19.68,23.485,33,19.0012,20,265,285
16912.00,4,0,1,1,18.86,22.725,33,19.0012,23,354,377
16913.00,4,0,1,1,18.04,21.97,35,19.0012,29,576,605
16914.00,4,0,1,1,17.22,21.21,35,30.0026,29,580,609
16915.00,4,0,1,1,15.58,19.695,43,23.9994,14,400,414
16916.00,4,0,1,1,13.94,15.15,46,26.0027,19,274,293
16917.00,4,0,1,1,13.94,15.15,46,27.9993,14,184,198
16918.00,4,0,1,1,13.12,14.395,45,26.0027,4,101,105
16919.00,4,0,1,1,12.3,13.635,49,26.0027,5,69,74
16920.00,4,0,1,1,10.66,12.12,48,19.0012,1,43,44
